"","Cell","sum(betweenness)"
"3219",3219,645564.85480032
"3220",3220,840247.098333915
"3221",3221,981603.037009654
"3222",3222,1257317.52785903
"3223",3223,7474574.75125404
"3224",3224,4051452.1464665
"3225",3225,2648165.18780125
"3226",3226,4189734.39184321
"3227",3227,3066619.35288338
"3228",3228,4843846.29096971
"3229",3229,5638427.08333333
"3230",3230,15229614.0833333
"3231",3231,69989845.0833333
"3232",3232,8754345.71666667
"3233",3233,8719905
"3234",3234,7265131.75
"3235",3235,3949228.75
"3236",3236,7538152
"3237",3237,6564505
"3238",3238,29680535
"3239",3239,3728569
"3240",3240,38351205
"3241",3241,20147625.8333334
"3242",3242,5693310
"3243",3243,3055583
"3244",3244,2228443
"3245",3245,3286911
"3246",3246,2178670
"3247",3247,1243122
"3248",3248,1078968.76450459
"3249",3249,988315.470227694
"3250",3250,919472.660220079
"3251",3251,852148.445162119
"3252",3252,958564.333111633
"3253",3253,725069.289008674
"3254",3254,987918.595829028
"3255",3255,833080.71186127
"3256",3256,753356.325345651
"3257",3257,673166.900110668
"3258",3258,647530.021145229
"3259",3259,667559.673243549
"3260",3260,694276.065392945
"3261",3261,672775.771759109
"3262",3262,673697.313175875
"3263",3263,627293.751933179
"3264",3264,600667.745377579
"3265",3265,627514.498683543
"3266",3266,570547.660808402
"3267",3267,628525.388415244
"3268",3268,669528.065408655
"3269",3269,683663.072217759
"3270",3270,693019.521783944
"3271",3271,773023.625518816
"3272",3272,710560.772010005
"3273",3273,680228.929728367
"3274",3274,668975.412479579
"3275",3275,683707.980720983
"3276",3276,714024.658336968
"3277",3277,748159.976743975
"3278",3278,778653.326134808
"3279",3279,803091.764774366
"3280",3280,839274.978261392
"3281",3281,873759.495027633
"3282",3282,871691.667785756
"3283",3283,837381.732237159
"3284",3284,4964135.36278966
"3285",3285,13614586.0423052
"3286",3286,1634808.95852467
"3287",3287,3513645.91852167
"3288",3288,948724.229870905
"3289",3289,975617.277716531
"3290",3290,1580985.74978252
"3291",3291,1434778.75029553
"3292",3292,1434663.94122918
"3293",3293,1363366.21670817
"3294",3294,1206954.68743841
"3295",3295,1043323.48053106
"3296",3296,787159.083876832
"3297",3297,618306.986700097
"3298",3298,411003.898945088
"3299",3299,227430.7503202
"3300",3300,67109.3960800465
"3301",3301,921600.903735223
"3302",3302,546613.056664191
"3303",3303,401215.605625804
"3304",3304,494356.188747364
"3305",3305,403225.490701108
"3306",3306,604392.020728239
"3307",3307,1204804.98811448
"3308",3308,2042651.96232348
"3309",3309,770980.754515155
"3310",3310,708008.851418803
"3311",3311,626190.985081417
"3312",3312,1202786
"3313",3313,908644.687403528
"3314",3314,1271816.86207945
"3315",3315,581721.757879012
"3316",3316,639998.277302722
"3317",3317,707083.97645988
"3318",3318,754397.955727642
"3319",3319,845860.133653075
"3320",3320,925585.969379592
"3321",3321,1180650.1580908
"3322",3322,1740434.69455661
"3323",3323,7800480.53533178
"3324",3324,3978228.00661487
"3325",3325,3189334.3768189
"3326",3326,3878798.83614204
"3327",3327,5160349.64401983
"3328",3328,3997878.15
"3329",3329,6153954
"3330",3330,15046991
"3331",3331,70153865.2166667
"3332",3332,8025895.78333333
"3333",3333,9588726
"3334",3334,7457938
"3335",3335,4051473
"3336",3336,7916121
"3337",3337,6677544
"3338",3338,29927665
"3339",3339,4206577
"3340",3340,53846050.3333333
"3341",3341,9972081.08333333
"3342",3342,4497295.66666664
"3343",3343,2646638
"3344",3344,2789027
"3345",3345,3002487
"3346",3346,2067922
"3347",3347,1215815
"3348",3348,1081891.21550278
"3349",3349,1030567.59070958
"3350",3350,1039384.46565946
"3351",3351,1393140.25749492
"3352",3352,1123683.08628618
"3353",3353,1213919.36547872
"3354",3354,825056.770253851
"3355",3355,822620.406756551
"3356",3356,732842.291813233
"3357",3357,663441.375294459
"3358",3358,659539.468096072
"3359",3359,675344.62028518
"3360",3360,700756.060379728
"3361",3361,688954.029185076
"3362",3362,691916.45713023
"3363",3363,649579.857656478
"3364",3364,631924.073904658
"3365",3365,674461.926875112
"3366",3366,612014.519082309
"3367",3367,673159.216086807
"3368",3368,716299.365526999
"3369",3369,734119.869808824
"3370",3370,757614.600052664
"3371",3371,870127.358327421
"3372",3372,795326.339285623
"3373",3373,753482.124911419
"3374",3374,734934.130170579
"3375",3375,747845.988323619
"3376",3376,772267.286627822
"3377",3377,808382.691243359
"3378",3378,837001.692380766
"3379",3379,863209.515071856
"3380",3380,900880.711459853
"3381",3381,943357.068360059
"3382",3382,840012.057107516
"3383",3383,787713.39277165
"3384",3384,4282143.45159975
"3385",3385,13805943.2445853
"3386",3386,991594.136413014
"3387",3387,3678008.3685536
"3388",3388,858495.91120863
"3389",3389,895317.170898027
"3390",3390,1643661.88894075
"3391",3391,1457622.65559416
"3392",3392,1468998.16013295
"3393",3393,1408764.79510321
"3394",3394,1212048.74156295
"3395",3395,926974.461940194
"3396",3396,960018.982940315
"3397",3397,641922.754411442
"3398",3398,404353.245285647
"3399",3399,215186.02261074
"3400",3400,60701.4994383555
"3401",3401,898591.031520373
"3402",3402,710708.233616288
"3403",3403,599075.080277459
"3404",3404,720068.586349258
"3405",3405,658937.02609321
"3406",3406,838704.962973044
"3407",3407,915390.609796801
"3408",3408,972370.34883862
"3409",3409,2607406.25592098
"3410",3410,456094.630155193
"3411",3411,646023.5
"3412",3412,622765.366666667
"3413",3413,991021.573882772
"3414",3414,415585.966075908
"3415",3415,1232908.26261841
"3416",3416,564997.222033634
"3417",3417,620253.762516657
"3418",3418,633954.837409901
"3419",3419,716786.829260988
"3420",3420,794788.422096183
"3421",3421,863775.059385437
"3422",3422,1543453.37740135
"3423",3423,7805192.98288376
"3424",3424,3838156.60805625
"3425",3425,2569342.48698283
"3426",3426,4136004.59093937
"3427",3427,3858897.58333333
"3428",3428,6356146
"3429",3429,5584279
"3430",3430,15439129
"3431",3431,69348666.2833333
"3432",3432,8182798
"3433",3433,9636273
"3434",3434,7454395
"3435",3435,3917786
"3436",3436,8191229
"3437",3437,6213623
"3438",3438,29779073
"3439",3439,18531982
"3440",3440,43457470
"3441",3441,5296919
"3442",3442,2780141.58333338
"3443",3443,3590658
"3444",3444,2528903
"3445",3445,2704929
"3446",3446,2110910
"3447",3447,1276513
"3448",3448,1125307.52532807
"3449",3449,1163163.25447739
"3450",3450,1584225.19493376
"3451",3451,1033757.85189994
"3452",3452,1118879.16736911
"3453",3453,1023771.81821629
"3454",3454,928802.295709328
"3455",3455,776677.044028165
"3456",3456,700888.796004193
"3457",3457,621809.121301244
"3458",3458,646342.837467441
"3459",3459,672217.23906556
"3460",3460,670189.854604132
"3461",3461,680524.906714938
"3462",3462,691908.465944287
"3463",3463,653709.036564399
"3464",3464,652429.466141952
"3465",3465,719736.637117091
"3466",3466,644562.950262544
"3467",3467,707577.962507001
"3468",3468,754268.520401325
"3469",3469,788834.482669205
"3470",3470,829298.653523932
"3471",3471,987890.194698501
"3472",3472,887380.049136946
"3473",3473,827758.958192588
"3474",3474,807803.805817519
"3475",3475,815022.502753659
"3476",3476,837708.73792731
"3477",3477,869552.021074095
"3478",3478,900216.471225859
"3479",3479,928645.60789196
"3480",3480,971425.210495026
"3481",3481,1011424.54425443
"3482",3482,1102802.23409111
"3483",3483,1044665.04308999
"3484",3484,4202011.34158337
"3485",3485,12880325.9911987
"3486",3486,2000370.96993165
"3487",3487,3818792.42555133
"3488",3488,1091938.39301276
"3489",3489,1189576.32312657
"3490",3490,2088632.62765134
"3491",3491,2133337.89401535
"3492",3492,2096307.35196941
"3493",3493,1825116.1857162
"3494",3494,1482374.92487604
"3495",3495,1348762.31256507
"3496",3496,833947.303056509
"3497",3497,578519.126791243
"3498",3498,366850.180312831
"3499",3499,196328.479375991
"3500",3500,55604.9270960506
"3501",3501,923742.339610555
"3502",3502,484869.579468792
"3503",3503,305019.56513032
"3504",3504,382508.972567365
"3505",3505,287058.386221815
"3506",3506,410936.36755858
"3507",3507,455612.649219543
"3508",3508,513378.682892985
"3509",3509,575864.54058464
"3510",3510,2511355.45280731
"3511",3511,544799.416666667
"3512",3512,803109.344452245
"3513",3513,736623.920320451
"3514",3514,1494029.94263957
"3515",3515,612828.166829267
"3516",3516,1429686.25353248
"3517",3517,741890.808813579
"3518",3518,723653.919908273
"3519",3519,788130.210591685
"3520",3520,875042.276511954
"3521",3521,873220.627498435
"3522",3522,1348255.65299303
"3523",3523,7945413.49637905
"3524",3524,3793261.49649495
"3525",3525,2864806.4742102
"3526",3526,3673397.96544343
"3527",3527,4681853.08333333
"3528",3528,4735757
"3529",3529,7210686
"3530",3530,15640625
"3531",3531,68840061
"3532",3532,8127465
"3533",3533,9846010
"3534",3534,8034942
"3535",3535,4132205
"3536",3536,8111471
"3537",3537,6332501
"3538",3538,30853292
"3539",3539,20199914
"3540",3540,40807468
"3541",3541,5447462
"3542",3542,3903993
"3543",3543,3159000
"3544",3544,2653076
"3545",3545,2741041
"3546",3546,2104269
"3547",3547,1411160.49941177
"3548",3548,1260011.78018789
"3549",3549,1821115.95229869
"3550",3550,1112602.29986867
"3551",3551,1189443.96531713
"3552",3552,1086444.84844773
"3553",3553,895106.805462522
"3554",3554,807976.139591431
"3555",3555,730064.682009782
"3556",3556,646321.918107244
"3557",3557,598524.072266827
"3558",3558,638840.674243445
"3559",3559,665386.48988329
"3560",3560,670418.438061526
"3561",3561,645119.720044079
"3562",3562,690941.146087587
"3563",3563,666581.666033202
"3564",3564,684142.951455889
"3565",3565,796410.693667555
"3566",3566,685834.543554974
"3567",3567,750706.508268949
"3568",3568,809863.163662138
"3569",3569,862237.821971453
"3570",3570,911687.047439855
"3571",3571,1130642.36681643
"3572",3572,978187.469806227
"3573",3573,901202.838191502
"3574",3574,875636.603498142
"3575",3575,876582.329718232
"3576",3576,891823.5491713
"3577",3577,923572.402723143
"3578",3578,952762.126021325
"3579",3579,981665.992464864
"3580",3580,1019625.41969707
"3581",3581,1056506.61482441
"3582",3582,1040799.99996041
"3583",3583,1070825.9919596
"3584",3584,3856437.68501459
"3585",3585,13143443.9362784
"3586",3586,1079924.64762588
"3587",3587,3780394.23429633
"3588",3588,977707.462214243
"3589",3589,1845390.63880932
"3590",3590,2912398.86996116
"3591",3591,2344537.02942199
"3592",3592,2361642.48459099
"3593",3593,2090255.50892397
"3594",3594,1762264.30005581
"3595",3595,1209466.7087346
"3596",3596,809773.380750592
"3597",3597,545237.554343009
"3598",3598,342106.129616095
"3599",3599,176132.45805547
"3600",3600,57379.9475410711
"3601",3601,812846.328229758
"3602",3602,382084.9867832
"3603",3603,260837.510244705
"3604",3604,362854.679638616
"3605",3605,272289.944146918
"3606",3606,413730.952147169
"3607",3607,463057.247052282
"3608",3608,496623.2955638
"3609",3609,556184.043774262
"3610",3610,586914.473728497
"3611",3611,2653928.80343682
"3612",3612,2266715.99128139
"3613",3613,2155176.6418032
"3614",3614,1631549.76520326
"3615",3615,2538568.00600638
"3616",3616,1541016.13324928
"3617",3617,2158169.41376087
"3618",3618,1303080.43302785
"3619",3619,1241516.52709465
"3620",3620,1233659.11169351
"3621",3621,1206012.13623025
"3622",3622,1562830.51406933
"3623",3623,7856441.18825636
"3624",3624,4343905.09327243
"3625",3625,2984408.21973654
"3626",3626,4308219.51666667
"3627",3627,3903049.08333333
"3628",3628,4869696
"3629",3629,6181385
"3630",3630,16462219
"3631",3631,69068617
"3632",3632,8409967
"3633",3633,10611941
"3634",3634,8224211
"3635",3635,4103937
"3636",3636,9332182
"3637",3637,8151363
"3638",3638,44970488
"3639",3639,4044381
"3640",3640,41568195
"3641",3641,5292858
"3642",3642,2924566
"3643",3643,2278100
"3644",3644,1947789
"3645",3645,2794531
"3646",3646,2128305.82569444
"3647",3647,1546047.81794571
"3648",3648,2073685.01358704
"3649",3649,1197151.19139007
"3650",3650,1271300.27034247
"3651",3651,1162274.00899892
"3652",3652,969703.396023398
"3653",3653,826613.524205441
"3654",3654,775595.533805264
"3655",3655,691218.840906386
"3656",3656,619752.114480674
"3657",3657,597272.448337339
"3658",3658,646908.107295665
"3659",3659,672761.046937576
"3660",3660,671166.027695309
"3661",3661,677087.282370041
"3662",3662,648274.551256218
"3663",3663,690994.69094307
"3664",3664,740158.162114283
"3665",3665,919741.615218121
"3666",3666,738779.610562126
"3667",3667,807166.562342592
"3668",3668,883775.55562756
"3669",3669,946831.486616979
"3670",3670,1002837.61711295
"3671",3671,1305081.28232036
"3672",3672,1071901.18632195
"3673",3673,973787.957129041
"3674",3674,934748.078186226
"3675",3675,936657.916289654
"3676",3676,955823.682543431
"3677",3677,982239.065754975
"3678",3678,1007048.19546907
"3679",3679,1030761.25540489
"3680",3680,1069794.57481604
"3681",3681,1089025.63099075
"3682",3682,1055092.06279501
"3683",3683,1005020.53845407
"3684",3684,3658868.0631939
"3685",3685,1387388.31937624
"3686",3686,12907924.8808707
"3687",3687,4796955.45855428
"3688",3688,1959079.75305816
"3689",3689,1308633.98652282
"3690",3690,2606037.15823244
"3691",3691,2257263.13537021
"3692",3692,2260827.60761444
"3693",3693,1926814.54986488
"3694",3694,1510212.20723068
"3695",3695,1100921.91249241
"3696",3696,757440.533462615
"3697",3697,503942.663550438
"3698",3698,291516.410898977
"3699",3699,181562.889503445
"3700",3700,55891.5748038404
"3701",3701,750863.878748558
"3702",3702,345363.542765564
"3703",3703,197100.941642394
"3704",3704,274106.307473669
"3705",3705,209041.055337821
"3706",3706,349485.586947178
"3707",3707,421292.153080505
"3708",3708,451470.071380596
"3709",3709,492392.085227343
"3710",3710,631319.769196442
"3711",3711,467256.742138549
"3712",3712,914857.542682586
"3713",3713,1118577.71393926
"3714",3714,1772083.60038462
"3715",3715,1650483.26474035
"3716",3716,2888654.72388437
"3717",3717,2080241.00660894
"3718",3718,2902071.61674992
"3719",3719,2224633.21092061
"3720",3720,2244419.71667589
"3721",3721,2171284.02181067
"3722",3722,2350273.90043901
"3723",3723,8231554.14947581
"3724",3724,4287287.73086802
"3725",3725,3647265
"3726",3726,3956124
"3727",3727,3874309
"3728",3728,4026603
"3729",3729,6414098
"3730",3730,13836211
"3731",3731,69413652
"3732",3732,8923809
"3733",3733,13149024
"3734",3734,9734937
"3735",3735,5078206
"3736",3736,11417043
"3737",3737,34495870
"3738",3738,17406724
"3739",3739,5266159
"3740",3740,41039469
"3741",3741,4761213
"3742",3742,2729735
"3743",3743,3125792
"3744",3744,2326201.5
"3745",3745,2800644.94444444
"3746",3746,2251209.28333333
"3747",3747,2106393.17233723
"3748",3748,1682842.4396323
"3749",3749,1340470.02813296
"3750",3750,1226227.16833652
"3751",3751,1029935.99013854
"3752",3752,874630.367549156
"3753",3753,812543.103389531
"3754",3754,703848.976013682
"3755",3755,635609.863317318
"3756",3756,573373.864156094
"3757",3757,579345.52382118
"3758",3758,634991.616630059
"3759",3759,664028.245126412
"3760",3760,658152.774636598
"3761",3761,669986.228347845
"3762",3762,702690.589824273
"3763",3763,584228.837770324
"3764",3764,798328.296064018
"3765",3765,1106761.57916137
"3766",3766,793867.444254924
"3767",3767,876528.990327932
"3768",3768,980639.195880325
"3769",3769,1045736.56288636
"3770",3770,1100992.67060058
"3771",3771,1538280.4834502
"3772",3772,1171581.36971905
"3773",3773,990853.86300979
"3774",3774,980926.893734568
"3775",3775,1007305.64524543
"3776",3776,1019202.2772893
"3777",3777,1034723.85423443
"3778",3778,1045988.95173287
"3779",3779,1072222.89971484
"3780",3780,1114680.81267359
"3781",3781,1110290.04674446
"3782",3782,1063971.77719342
"3783",3783,1093090.30971652
"3784",3784,3306020.63647575
"3785",3785,1584963.79405003
"3786",3786,9848899.74743386
"3787",3787,7523865.37309745
"3788",3788,1148913.21254214
"3789",3789,1272092.76929494
"3790",3790,2832051.44716076
"3791",3791,2485736.93885352
"3792",3792,2466683.71486665
"3793",3793,1994980.31567122
"3794",3794,1492908.95449493
"3795",3795,1040635.11971316
"3796",3796,707540.985016229
"3797",3797,410441.903239328
"3798",3798,305717.881189102
"3799",3799,179689.060344339
"3800",3800,54009.8584148625
"3801",3801,629526.703975117
"3802",3802,275233.75688949
"3803",3803,246118.247686545
"3804",3804,259424.436137516
"3805",3805,181135.994262584
"3806",3806,326047.402466632
"3807",3807,349560.155201399
"3808",3808,416106.898008206
"3809",3809,412272.807868003
"3810",3810,419347.266715618
"3811",3811,779716.679464267
"3812",3812,547286.427931193
"3813",3813,747290.609442078
"3814",3814,822940.773033529
"3815",3815,1458894.96681133
"3816",3816,1300044.05964608
"3817",3817,2559663.92762138
"3818",3818,1921097.25903752
"3819",3819,3059110.77124688
"3820",3820,2878340.91255163
"3821",3821,3386096.95931349
"3822",3822,4818526.70063477
"3823",3823,11881765.9584334
"3824",3824,4636740
"3825",3825,3408050.42319184
"3826",3826,4043813
"3827",3827,3529124
"3828",3828,3972741
"3829",3829,6133338
"3830",3830,15471095
"3831",3831,34132407
"3832",3832,41540313
"3833",3833,12732670
"3834",3834,9069613
"3835",3835,6167046
"3836",3836,11309301
"3837",3837,32148394
"3838",3838,18235613
"3839",3839,4848471
"3840",3840,41033415
"3841",3841,4164512
"3842",3842,3075523
"3843",3843,2677067
"3844",3844,2509531.44444444
"3845",3845,2954932.44444444
"3846",3846,2827980.1990124
"3847",3847,1591783.98802713
"3848",3848,1788098.54218942
"3849",3849,1588160.4246246
"3850",3850,1097088.08833705
